Transaction_ID,User_ID,Transaction_Amount,Transaction_Time,Merchant_ID,Merchant_Category,Device_Type,Location,IP_Address,Card_Type,Is_Fraud,Latitude,Longitude,User_Registration_Date,User_VPA,Mobile_Number,Email_ID,User_ID_Merchant_End
TXN00482,USER0053,4028.18,2025-02-05T21:36:32,MERCH073,groceries,tablet,Nicolestad,116.54.117.213,credit,0,-38.7517915,162.580333,2023-08-21,douglascharles@okaxis,9207115238023,kimberly84@yahoo.com,MUSER3100
TXN00483,USER0044,1621.65,2025-03-27T09:20:20,MERCH091,groceries,desktop,Bakerview,211.24.48.26,prepaid,0,-66.889439,133.523283,2025-04-10,troymoss@oksbi,2192158189705,patrick22@shah.net,MUSER7003
TXN00484,USER0132,4927.51,2025-01-17T15:25:30,MERCH087,health,mobile,Lindseychester,209.243.148.47,debit,0,-9.222975,168.825039,2024-11-19,priscilla37@okaxis,6118638558819,johnadams@lam.com,MUSER6715
TXN00485,USER0106,4594.25,2025-03-17T04:02:42,MERCH036,health,tablet,Sheppardfort,197.231.177.76,debit,0,34.399851,-160.348113,2023-01-30,shelly84@oksbi,9772168800537,amberpruitt@gmail.com,MUSER1440
TXN00486,USER0034,1252.14,2025-02-28T00:45:06,MERCH092,groceries,mobile,South Raventon,205.45.249.9,prepaid,0,-50.2270875,-68.760564,2025-02-15,alisonadams@okhdfcbank,1869289728454,romeronatalie@mora-harrison.info,MUSER6591
TXN00487,USER0037,2889.24,2025-01-24T08:33:14,MERCH035,restaurant,desktop,Thompsonburgh,20.9.183.59,credit,0,37.2354775,-62.142728,2023-12-12,brownrachel@okaxis,1822720028394,esparzadoris@graham-mata.com,MUSER7235
TXN00488,USER0163,3974.02,2025-01-09T06:53:02,MERCH099,electronics,desktop,Millerchester,11.75.182.178,prepaid,0,23.247343,-71.014940,2025-04-16,nramirez@oksbi,3220414474328,mthomas@yahoo.com,MUSER2594
TXN00489,USER0178,4682.0,2025-04-26T13:07:23,MERCH048,entertainment,desktop,Luisland,118.91.144.233,credit,0,-84.143590,62.708636,2025-03-14,maureenmeyer@okhdfcbank,1659930202030,efisher@massey.com,MUSER8014
TXN00490,USER0199,4236.6,2025-04-18T04:45:32,MERCH012,restaurant,desktop,Melissahaven,168.6.84.140,prepaid,0,-58.7383235,-54.165730,2025-02-23,judy31@okaxis,2322775213530,bobbygardner@hotmail.com,MUSER6654
TXN00491,USER0092,4251.28,2025-05-01T23:39:37,MERCH069,entertainment,mobile,Rodriguezberg,38.105.190.3,credit,0,-45.411397,32.547180,2022-09-24,jenny20@oksbi,8165064630059,douglasdakota@yahoo.com,MUSER6855
TXN00492,USER0127,1346.34,2025-01-21T12:17:38,MERCH037,groceries,tablet,Port Justinside,171.14.121.213,prepaid,0,-49.0844675,-62.643385,2024-04-27,hollysantos@oksbi,7775691983210,perezmargaret@hughes.com,MUSER7749
TXN00493,USER0125,3942.58,2025-03-16T09:06:43,MERCH088,health,mobile,Armstrongfort,89.202.83.79,debit,0,29.525166,-15.718017,2025-02-11,bbenton@okhdfcbank,9161746902983,christina74@gmail.com,MUSER6755
TXN00494,USER0118,86.33,2025-01-28T22:24:07,MERCH021,entertainment,desktop,Williamsmouth,223.52.252.199,debit,0,40.203769,48.182404,2023-12-22,rhuff@okaxis,0438419662291,tjohnson@mullins.com,MUSER1924
TXN00495,USER0110,1015.58,2025-02-22T03:41:37,MERCH089,clothing,tablet,Andrewport,159.118.176.109,credit,0,36.5644185,22.444875,2023-07-09,brianna41@oksbi,1670805685667,obrewer@anderson-olsen.com,MUSER5001
TXN00496,USER0071,471.23,2025-01-20T01:43:34,MERCH047,groceries,mobile,East Kevin,218.68.141.160,credit,0,-84.7312095,126.752141,2025-01-14,ramirezchelsea@okhdfcbank,6362198655049,martinezchad@yahoo.com,MUSER5056
TXN00497,USER0167,831.8,2025-02-22T07:35:17,MERCH051,restaurant,desktop,Jacobsland,118.131.197.16,prepaid,0,30.666106,-95.598883,2025-02-15,ysmith@okhdfcbank,4407663493396,randygardner@myers.com,MUSER4844
TXN00498,USER0060,2149.01,2025-04-05T01:44:55,MERCH012,restaurant,mobile,Lorihaven,89.209.15.238,debit,0,67.095480,20.847358,2024-03-29,owallace@oksbi,0496273226261,sandra19@walsh.com,MUSER6113
TXN00499,USER0020,667.84,2025-01-27T08:10:26,MERCH029,travel,tablet,East Jamesborough,93.54.116.125,credit,0,-24.869599,-43.350655,2023-11-29,nicolaskeller@okaxis,4243625854218,richardsmith@gmail.com,MUSER2391
TXN00500,USER0179,1721.15,2025-01-10T19:37:23,MERCH016,health,desktop,Janetview,166.89.224.37,prepaid,1,-35.9536295,115.575343,2022-05-26,guerreroanthony@okhdfcbank,8799196234199,wduncan@pierce.info,MUSER2073
TXN00501,USER0019,1148.59,2025-05-04T09:13:27,MERCH012,restaurant,mobile,Lake Anthonystad,181.174.195.255,debit,0,-10.8567965,-134.495402,2022-11-10,sharon95@okaxis,4338532472505,wyatt29@gmail.com,MUSER5995
TXN00502,USER0077,689.96,2025-04-03T03:42:49,MERCH100,health,mobile,Maxview,193.46.71.217,prepaid,0,62.8553245,-107.881963,2022-11-05,lisa93@oksbi,3343031158760,amy84@fleming.com,MUSER2875
TXN00503,USER0037,346.72,2025-02-25T08:31:10,MERCH073,electronics,tablet,South Brandonshire,23.52.30.40,prepaid,0,15.155133,-134.887729,2022-09-13,petersonmaria@oksbi,4576947576945,pcox@york-castillo.com,MUSER6531
TXN00504,USER0090,3613.55,2025-02-10T03:26:10,MERCH081,restaurant,mobile,Denisehaven,16.72.228.108,credit,0,-76.330681,-21.597301,2022-11-13,yglenn@oksbi,5365974669861,xberry@hotmail.com,MUSER3781
TXN00505,USER0114,4300.51,2025-04-03T01:27:11,MERCH012,electronics,mobile,Lake Glen,83.140.166.210,debit,0,-0.382807,58.641974,2024-06-05,aguirreangela@oksbi,3421254508095,johnsonfrank@gmail.com,MUSER1322
TXN00506,USER0099,1760.92,2025-05-05T19:23:13,MERCH055,groceries,mobile,Rodneyfurt,141.247.35.30,debit,0,-87.886264,98.539755,2025-01-28,michele87@okhdfcbank,8152692559664,solomonkathy@gmail.com,MUSER9821
TXN00507,USER0022,1244.59,2025-04-01T14:58:13,MERCH077,travel,tablet,Ericafurt,219.249.176.179,prepaid,0,-62.441472,8.750366,2025-03-11,karmstrong@okhdfcbank,2130742359142,christopherrivera@lynn.org,MUSER6343
TXN00508,USER0177,138.99,2025-04-20T00:34:47,MERCH085,groceries,mobile,Kennethville,145.177.230.205,prepaid,0,79.2243635,-56.424353,2024-07-07,francisco67@okaxis,1404893326145,matthewchang@chavez.info,MUSER1612
TXN00509,USER0049,3740.48,2025-05-05T09:23:16,MERCH038,restaurant,mobile,Michelleview,202.152.251.38,debit,0,25.9071945,133.512332,2023-04-22,davidsmith@okaxis,3079637310081,antoniojenkins@solomon-barry.com,MUSER8551
TXN00510,USER0029,1209.2,2025-02-06T13:49:17,MERCH082,travel,mobile,New Kathy,28.238.95.211,prepaid,0,21.5848345,-157.911564,2022-06-12,christopher38@oksbi,8522115871845,joncantu@smith-davis.biz,MUSER7921
TXN00511,USER0004,4934.48,2025-03-04T01:22:38,MERCH041,clothing,desktop,Lake Anthony,172.48.154.112,prepaid,0,43.0643175,69.780863,2024-11-04,matthew60@okaxis,3542687447017,kathleenwelch@hotmail.com,MUSER9433
TXN00512,USER0140,3416.3,2025-03-23T06:39:26,MERCH098,entertainment,mobile,Priceton,202.97.60.143,debit,0,65.3332015,95.018613,2024-10-14,michael49@oksbi,2086523777296,johncruz@yahoo.com,MUSER7900
TXN00513,USER0004,1314.62,2025-03-08T15:16:27,MERCH006,electronics,desktop,Lake Amanda,171.111.25.223,prepaid,0,69.9444615,153.464387,2024-10-13,martinezashley@okhdfcbank,5633701400527,zgallagher@marshall-contreras.com,MUSER5368
TXN00514,USER0183,2507.74,2025-04-09T12:15:30,MERCH054,entertainment,tablet,Meganside,111.136.81.135,credit,0,58.794987,0.589406,2024-05-21,mary27@okhdfcbank,0558000272214,tramirez@david-douglas.org,MUSER1334
TXN00515,USER0138,2690.59,2025-01-25T20:15:46,MERCH020,groceries,mobile,Jessicaside,14.175.96.18,credit,0,-11.945805,48.761952,2023-07-07,asmith@oksbi,5731609439136,meganfowler@yahoo.com,MUSER8695
TXN00516,USER0053,4871.7,2025-05-08T01:53:11,MERCH020,travel,desktop,East Michaelport,165.77.19.50,credit,0,-80.063267,62.209957,2025-04-19,wjohnson@oksbi,7203136955286,perezgregory@moody.info,MUSER1364
TXN00517,USER0196,4173.46,2025-03-14T04:09:56,MERCH088,restaurant,mobile,Brendamouth,120.145.217.142,credit,0,40.8613495,71.014524,2022-10-01,jlittle@okhdfcbank,0929735259533,qkemp@yahoo.com,MUSER6185
TXN00518,USER0187,4767.37,2025-04-02T16:42:11,MERCH031,electronics,mobile,New David,217.140.33.93,debit,0,17.2883835,52.199708,2024-11-14,rickyriley@okaxis,2273938992045,turnerjuan@trevino.info,MUSER7188
TXN00519,USER0030,2269.59,2025-03-22T05:13:09,MERCH078,electronics,desktop,Port Melissaberg,99.169.27.54,prepaid,0,40.4867325,39.554851,2023-02-13,hillcheryl@okaxis,3532366185076,weavervicki@smith-peterson.com,MUSER7394
TXN00520,USER0190,882.35,2025-01-28T19:28:22,MERCH002,restaurant,mobile,Michelleburgh,124.181.17.107,prepaid,0,47.802876,17.306471,2023-12-25,stephanie72@oksbi,0870826971823,mwilliams@macdonald.com,MUSER6282
TXN00521,USER0128,4765.32,2025-03-02T20:36:55,MERCH067,travel,tablet,North Shannonborough,42.35.205.13,credit,1,68.6558965,87.116397,2024-05-29,katie44@okhdfcbank,0107126158388,gcollier@gmail.com,MUSER2601
TXN00522,USER0033,3750.13,2025-04-06T01:35:40,MERCH035,restaurant,mobile,East Christinachester,158.141.185.226,debit,0,74.147016,-9.800956,2025-02-02,omartinez@okaxis,1764846735742,kashley@myers-ibarra.com,MUSER9001
TXN00523,USER0110,1363.54,2025-03-16T10:23:02,MERCH009,groceries,tablet,North Amandastad,5.134.77.21,prepaid,0,40.9700605,-33.423789,2025-05-03,dylanwilliamson@okaxis,3322280194425,robert72@hotmail.com,MUSER2639
TXN00524,USER0128,2278.71,2025-01-04T11:29:42,MERCH047,electronics,desktop,Lake Jessicabury,197.63.149.29,prepaid,0,-27.748266,25.283830,2024-03-11,halldiamond@okhdfcbank,2256062953506,garrettvega@gmail.com,MUSER4373
TXN00525,USER0041,1279.3,2025-01-26T00:51:39,MERCH014,travel,tablet,South Wesleyport,66.237.12.172,prepaid,0,-73.7047105,-166.729520,2023-08-14,gabriellevalencia@oksbi,7311804674130,joseph03@hotmail.com,MUSER6504
TXN00526,USER0190,2546.58,2025-02-27T21:43:23,MERCH006,health,mobile,Stephenhaven,207.120.37.121,debit,0,51.816816,-83.596384,2024-10-11,bobby30@okhdfcbank,5384185201362,sue68@harmon-smith.biz,MUSER9138
TXN00527,USER0094,1917.98,2025-01-26T23:30:14,MERCH020,clothing,mobile,Wendyfort,181.70.185.198,prepaid,0,-84.8944485,57.129705,2022-11-18,theresa05@okhdfcbank,0846397561547,sandrafinley@hotmail.com,MUSER9237
TXN00528,USER0183,3704.63,2025-03-20T07:56:28,MERCH054,clothing,desktop,East Jeffreyberg,42.208.165.101,debit,0,23.2809825,-54.484734,2022-10-09,burkemichael@okaxis,5549121516411,robinsondavid@yahoo.com,MUSER6563
TXN00529,USER0185,1603.08,2025-01-24T21:58:35,MERCH010,travel,desktop,Jenniferton,171.5.237.152,debit,0,64.727097,-37.393731,2023-09-25,hunterdaniel@okaxis,5640919693957,webermichelle@yahoo.com,MUSER3730
TXN00530,USER0014,900.83,2025-04-14T20:02:18,MERCH067,electronics,desktop,New Virginiaville,193.24.178.67,debit,0,-5.214621,166.472250,2022-08-14,youngmark@okaxis,5207020426201,dcarlson@gmail.com,MUSER5907
TXN00531,USER0073,3868.77,2025-01-23T11:37:10,MERCH040,groceries,mobile,Wallaceville,212.230.106.206,prepaid,0,58.5134435,-139.257703,2024-08-19,maria61@okaxis,1212413936967,othomas@mcdonald-white.info,MUSER6952
TXN00532,USER0095,1007.35,2025-02-09T21:40:32,MERCH073,health,desktop,West Robertville,205.24.233.48,prepaid,0,-72.9515115,12.786551,2023-02-19,jliu@okhdfcbank,6098731267731,brownsamuel@mcneil.com,MUSER8143
TXN00533,USER0119,1844.53,2025-03-23T07:52:10,MERCH064,health,mobile,New Jenniferville,134.205.6.77,prepaid,0,-18.099868,-135.751897,2024-01-27,nguyenkristin@oksbi,2760759889786,jacobmcguire@yahoo.com,MUSER4305
TXN00534,USER0195,3980.89,2025-04-07T15:37:55,MERCH020,electronics,desktop,New James,163.58.13.170,debit,0,84.0267835,-21.881950,2025-04-30,theresa57@okhdfcbank,3394319165430,james33@david.com,MUSER9142
TXN00535,USER0089,3181.53,2025-03-11T12:02:11,MERCH089,electronics,desktop,Phillipston,214.165.109.217,debit,0,21.9744825,89.382988,2022-06-07,christy25@oksbi,2312021915057,joshua06@preston.biz,MUSER2234
TXN00536,USER0097,4245.78,2025-04-04T08:03:22,MERCH094,groceries,mobile,Jimmytown,211.136.166.106,debit,0,37.060695,95.302565,2024-01-09,carteredward@oksbi,4497470002687,erinsmith@hotmail.com,MUSER9779
TXN00537,USER0061,2101.98,2025-04-22T11:44:44,MERCH008,clothing,tablet,Hernandezland,211.61.197.135,credit,0,-58.608960,113.481499,2024-09-17,rodriguezjason@okaxis,4486764979741,jameskim@yahoo.com,MUSER4507
TXN00538,USER0060,4486.95,2025-02-19T16:32:37,MERCH067,entertainment,tablet,South Vanessa,131.52.131.144,credit,0,42.818857,165.559325,2024-08-18,william89@okhdfcbank,3656045006355,caroldavis@hotmail.com,MUSER5708
TXN00539,USER0192,429.09,2025-01-20T09:08:35,MERCH013,travel,mobile,Port Benjamin,148.3.100.169,prepaid,0,77.1538695,-138.038702,2024-08-08,shelby69@okaxis,7309649692771,timothydavenport@gmail.com,MUSER5344
TXN00540,USER0020,2961.52,2025-03-24T17:16:53,MERCH008,entertainment,tablet,North Melissaton,21.116.214.43,debit,0,83.457573,-31.595487,2024-06-04,sandovaledward@oksbi,9529635305970,jon85@yahoo.com,MUSER1778
TXN00541,USER0067,4255.31,2025-03-05T19:40:13,MERCH051,restaurant,tablet,Patriciaview,218.247.149.167,credit,0,3.083783,-57.732161,2022-08-15,friedmansusan@okhdfcbank,5512827636431,john19@hotmail.com,MUSER5871
TXN00542,USER0070,1171.89,2025-02-05T12:13:59,MERCH026,clothing,tablet,South Ricardomouth,167.166.228.61,debit,0,30.3464305,-127.167010,2024-07-22,arianacuevas@okhdfcbank,9489895965466,garrett54@moreno.com,MUSER7586
TXN00543,USER0043,2250.59,2025-03-23T21:27:00,MERCH041,entertainment,mobile,North David,213.25.196.99,prepaid,0,27.0996005,-116.333615,2024-11-01,hryan@okaxis,4544344149169,tortiz@diaz.info,MUSER4700
TXN00544,USER0198,1042.14,2025-01-21T03:20:17,MERCH040,entertainment,desktop,Pruittfort,200.185.156.94,debit,0,-84.414683,-141.694969,2024-08-22,lawsondonna@okaxis,9344974394640,bstephens@hotmail.com,MUSER2506
TXN00545,USER0176,1524.55,2025-04-29T16:58:20,MERCH091,restaurant,tablet,Maxwelltown,196.133.202.130,debit,0,-46.6923845,13.400709,2025-02-13,mstewart@okhdfcbank,2309586297398,perezbrittany@jackson.com,MUSER2552
TXN00546,USER0084,745.88,2025-04-04T19:18:51,MERCH092,clothing,desktop,Rodriguezchester,144.190.67.228,credit,0,-12.687695,-159.447837,2022-11-16,rhonda53@okaxis,1321097202170,winterschristopher@hotmail.com,MUSER6518
TXN00547,USER0174,1497.71,2025-05-08T04:23:53,MERCH023,electronics,desktop,Alexanderhaven,205.202.184.154,credit,0,-38.4063565,113.145510,2023-03-26,jerry51@okaxis,5485346557922,nbrandt@hotmail.com,MUSER5478
TXN00548,USER0141,1253.01,2025-03-07T16:35:42,MERCH060,electronics,mobile,South Dorothybury,152.161.209.137,debit,0,35.960770,-72.461213,2025-02-24,seanrosario@oksbi,3004496461293,xknight@moore-blackwell.info,MUSER2102
TXN00549,USER0200,4912.92,2025-01-29T20:46:47,MERCH017,clothing,desktop,North Dawnburgh,192.79.221.225,credit,1,2.300831,-0.815123,2022-11-06,wcox@okhdfcbank,0251213756589,kingeric@bradley-robles.com,MUSER9700
TXN00550,USER0166,424.78,2025-02-02T02:50:16,MERCH076,groceries,mobile,Port Travisbury,173.25.199.145,debit,0,27.6044425,-74.426311,2023-02-12,melendezdenise@okhdfcbank,3595708619931,ksexton@collins-wilson.com,MUSER8786
TXN00551,USER0051,4512.97,2025-04-09T10:27:42,MERCH057,health,mobile,New Dawn,161.66.227.223,debit,0,-27.6952955,-3.239928,2024-11-23,shanebarnes@oksbi,5843456631138,kathleenweaver@smith.com,MUSER7997
TXN00552,USER0085,617.03,2025-03-31T03:32:09,MERCH060,electronics,mobile,Solismouth,30.78.97.207,prepaid,0,46.2674875,-45.769577,2025-04-21,sarasanchez@okaxis,0342362203347,rcollins@hernandez.com,MUSER4436
TXN00553,USER0186,1978.02,2025-03-03T08:57:12,MERCH004,entertainment,tablet,South Julietown,112.146.196.128,credit,0,-31.024102,-17.480810,2023-02-11,qcraig@okhdfcbank,2463104379686,millerpaige@evans-valentine.com,MUSER6690
TXN00554,USER0055,4541.98,2025-04-19T04:25:07,MERCH036,groceries,desktop,Port Christopherport,207.166.80.86,debit,0,67.7484335,-32.647964,2022-05-16,catherineflynn@okaxis,0852946902177,alyssa92@hotmail.com,MUSER2256
TXN00555,USER0159,3086.8,2025-03-08T04:29:44,MERCH083,groceries,desktop,Marciabury,158.71.210.125,credit,0,1.040689,-77.649623,2024-09-15,lee16@oksbi,1743043502385,oneilljoseph@anderson-owens.com,MUSER5945
TXN00556,USER0123,309.59,2025-03-12T13:04:31,MERCH036,entertainment,mobile,Wilsonbury,98.85.251.122,credit,0,71.625022,144.288305,2024-04-01,jwagner@okaxis,2289466527523,george97@hill-bryan.com,MUSER9268
TXN00557,USER0135,1249.49,2025-04-17T08:25:23,MERCH070,health,mobile,Jacquelineton,125.163.8.37,credit,0,86.3508565,-105.984225,2023-09-08,xchen@okaxis,2829302025691,olsonrebekah@yahoo.com,MUSER5913
TXN00558,USER0092,2401.02,2025-01-21T18:28:36,MERCH063,groceries,tablet,Cherylborough,3.146.83.117,prepaid,0,35.7532295,111.588352,2022-11-15,rachelwalter@okhdfcbank,3030334677116,jamesberry@yahoo.com,MUSER8092
TXN00559,USER0070,903.18,2025-02-11T20:43:11,MERCH041,travel,mobile,Summersborough,221.67.87.83,debit,0,-54.792391,-39.803974,2022-07-07,jacksonrobert@oksbi,5076279955302,rachelbarker@gmail.com,MUSER9846
TXN00560,USER0200,1408.26,2025-01-10T00:42:26,MERCH061,travel,desktop,Port Patriciamouth,205.19.188.11,prepaid,0,-11.2426365,-175.418409,2022-11-24,inewton@oksbi,5301239847230,simmonslaura@yahoo.com,MUSER6133
TXN00561,USER0041,505.17,2025-04-07T20:42:35,MERCH085,clothing,desktop,New Jillside,167.186.22.221,prepaid,0,14.7894785,-19.221039,2024-10-17,bassandrew@okhdfcbank,4202847190172,jlevine@gmail.com,MUSER4278
TXN00562,USER0189,284.26,2025-04-09T17:00:10,MERCH029,travel,desktop,Lake Beth,193.53.5.6,credit,0,21.900292,-28.685474,2023-03-24,veronicaanderson@oksbi,2405076487177,rwashington@alvarado.org,MUSER7788
TXN00563,USER0045,884.62,2025-03-17T05:26:27,MERCH076,groceries,tablet,Williamfurt,173.127.25.39,prepaid,0,85.1541855,6.096828,2025-02-14,wstrong@okaxis,4619924065838,davisbradley@gmail.com,MUSER7591
TXN00564,USER0152,145.89,2025-02-23T03:02:57,MERCH090,groceries,tablet,Stuartport,162.53.252.61,prepaid,0,6.7053675,36.794455,2023-01-13,richardhawkins@okhdfcbank,2725812259095,elynch@hotmail.com,MUSER5116
TXN00565,USER0049,4184.3,2025-03-22T03:31:59,MERCH064,travel,desktop,Meganside,182.244.120.97,debit,0,36.788734,37.839925,2022-09-21,david59@oksbi,6844823733791,williamsonmichael@anderson.net,MUSER9443
TXN00566,USER0024,285.56,2025-02-09T00:12:39,MERCH078,clothing,mobile,New Jennifer,212.62.216.199,prepaid,0,-46.506544,131.360314,2024-09-27,mcknightbrandon@okaxis,1211018780358,johnbush@hotmail.com,MUSER8425
TXN00567,USER0085,4589.89,2025-05-07T05:37:19,MERCH026,health,mobile,New Amy,211.177.102.91,credit,0,76.9245435,171.816077,2023-06-10,stephanie67@okhdfcbank,9017074039251,guerrabarbara@gmail.com,MUSER9971
TXN00568,USER0083,302.48,2025-03-10T09:32:49,MERCH019,travel,tablet,Aguilarchester,203.25.38.82,debit,0,-34.377867,-173.616218,2022-07-01,eroberts@okaxis,5295171222764,william91@yahoo.com,MUSER3958
TXN00569,USER0135,4304.04,2025-03-24T00:27:47,MERCH010,groceries,tablet,New Danielfurt,67.159.105.166,prepaid,0,-14.1784685,73.405213,2022-09-16,jessicacummings@oksbi,3872205422162,lisa16@gmail.com,MUSER1304
TXN00570,USER0026,1686.12,2025-02-08T19:36:46,MERCH042,clothing,mobile,Karenburgh,180.175.138.151,prepaid,0,-66.8630395,171.162450,2022-11-17,hernandezalan@okhdfcbank,5496330833444,campbellfrederick@gmail.com,MUSER9457
TXN00571,USER0164,4803.51,2025-01-13T01:05:38,MERCH084,groceries,mobile,Jamesside,103.207.116.239,prepaid,0,89.0616035,95.225246,2024-07-02,emily76@okhdfcbank,0488789950470,maria74@hotmail.com,MUSER4056
TXN00572,USER0178,4448.55,2025-01-20T21:35:29,MERCH079,health,desktop,Lake Deborah,146.104.171.247,debit,0,39.6247345,-99.855299,2023-08-14,samuel89@okaxis,0596851953774,robin48@serrano-aguilar.com,MUSER9178
TXN00573,USER0045,1895.03,2025-01-10T02:56:31,MERCH094,restaurant,desktop,Hughesmouth,216.10.252.142,debit,0,-55.3459065,33.409025,2023-11-23,shirley13@okaxis,6632956342777,michaelmiller@hotmail.com,MUSER4489
TXN00574,USER0001,4744.2,2025-02-09T10:27:18,MERCH074,entertainment,tablet,Greerstad,205.146.94.97,debit,0,-43.482523,-57.819727,2024-08-30,trevor09@oksbi,2259206165812,thompsondenise@luna-young.biz,MUSER8656
TXN00575,USER0082,4605.59,2025-02-07T13:45:52,MERCH079,clothing,tablet,Shaneland,12.244.111.197,prepaid,0,-36.451362,-58.169869,2023-01-29,ymitchell@okhdfcbank,0592294115630,wjackson@yahoo.com,MUSER5389
TXN00576,USER0128,707.51,2025-03-15T05:52:16,MERCH096,electronics,mobile,South Joshuaview,80.82.47.68,credit,0,-48.0397545,-67.324206,2024-02-24,katherine20@okaxis,9559636372629,cynthiagonzalez@yahoo.com,MUSER9728
TXN00577,USER0043,3182.75,2025-01-02T02:18:29,MERCH012,health,tablet,Stevenberg,84.165.248.107,prepaid,0,72.6045115,74.712097,2025-02-23,russellramirez@okhdfcbank,2066154980851,kstone@hotmail.com,MUSER8106
TXN00578,USER0086,2235.92,2025-04-26T21:39:50,MERCH034,clothing,mobile,Port Sarahport,165.186.183.244,prepaid,0,42.1201035,-54.520820,2022-05-08,cory42@oksbi,3138004983211,thomas56@hotmail.com,MUSER1981
TXN00579,USER0066,3936.16,2025-01-15T03:38:56,MERCH093,electronics,mobile,Aliciaburgh,213.25.144.37,credit,0,-62.9138625,96.931625,2023-05-28,robertstommy@oksbi,2121548158268,patriciadelacruz@hotmail.com,MUSER9556
TXN00580,USER0108,4845.66,2025-03-22T18:22:48,MERCH053,entertainment,desktop,Davisbury,53.48.49.176,credit,0,21.6649515,135.145176,2023-08-17,nicoleroberts@oksbi,8764019185488,christinaduncan@nelson.com,MUSER4287
TXN00581,USER0026,4144.89,2025-03-12T01:26:23,MERCH074,restaurant,tablet,Jefferyhaven,172.65.32.122,debit,0,42.5333165,116.683055,2022-07-18,vanessa13@oksbi,6442006298778,kellyperkins@yahoo.com,MUSER6968
TXN00582,USER0019,3996.98,2025-01-23T06:38:34,MERCH005,groceries,mobile,Seanbury,52.138.59.99,credit,0,-8.4890645,71.651974,2024-07-22,donald38@oksbi,3585664641962,leashley@guzman.com,MUSER8577
TXN00583,USER0027,375.63,2025-03-16T01:19:30,MERCH022,entertainment,mobile,South Jonathanport,6.255.234.0,prepaid,0,-26.993124,67.712848,2023-08-06,anthonyorr@okhdfcbank,4219262213204,timothyanderson@gmail.com,MUSER3420
TXN00584,USER0024,1693.06,2025-04-10T20:51:14,MERCH079,entertainment,tablet,Tuckerport,210.162.146.234,debit,0,-33.7807735,2.890215,2025-02-24,adamwall@okhdfcbank,0429483147891,sneal@gmail.com,MUSER4938
TXN00585,USER0168,829.16,2025-01-19T15:11:21,MERCH056,clothing,mobile,Port Amanda,45.125.113.149,debit,0,59.4730535,-133.895749,2024-08-14,woodjuan@oksbi,7972699994981,jose20@gutierrez.com,MUSER3465
TXN00586,USER0049,2049.35,2025-05-03T05:45:00,MERCH071,restaurant,tablet,Port Gina,91.218.239.124,prepaid,0,-77.370291,-11.919229,2024-03-29,hdennis@okaxis,8318003666020,robbinsjoseph@villegas.com,MUSER5919
TXN00587,USER0073,1490.52,2025-05-06T13:11:36,MERCH013,electronics,desktop,Lake Ginatown,177.54.93.92,prepaid,0,-85.133106,-79.150651,2022-12-11,mariahphillips@okaxis,0532853863105,danielpage@yahoo.com,MUSER8133
TXN00588,USER0126,772.18,2025-01-17T23:52:37,MERCH047,electronics,desktop,North Gregoryview,215.72.223.124,debit,0,6.311084,50.206472,2024-10-20,moransamantha@oksbi,5243838058269,randypruitt@henry-cline.biz,MUSER7721
TXN00589,USER0170,3127.33,2025-02-20T05:23:12,MERCH062,clothing,mobile,Hughesfurt,152.237.153.61,debit,0,-19.989884,44.244467,2024-06-07,wallaceryan@okhdfcbank,9900768627633,waltersaimee@hull.com,MUSER6220
TXN00590,USER0164,1462.6,2025-01-23T23:20:41,MERCH011,entertainment,mobile,Lake Jenniferland,204.148.169.198,credit,0,5.843234,-67.480043,2025-04-21,christopher24@okhdfcbank,8389633761851,shane42@gmail.com,MUSER2055
TXN00591,USER0121,2448.04,2025-03-11T11:00:12,MERCH085,groceries,mobile,West Kristinport,222.1.113.104,prepaid,0,-47.4246685,55.514961,2023-09-06,schmittlinda@okaxis,2671368410132,christina67@robles-miller.com,MUSER4335
TXN00592,USER0048,1858.25,2025-03-16T01:30:57,MERCH049,groceries,mobile,Shorttown,142.18.71.179,credit,0,-43.100356,61.576841,2024-07-27,jessicamurphy@okaxis,3392188352791,clarkegabriel@harmon.com,MUSER7757
TXN00593,USER0113,2327.96,2025-01-27T11:35:01,MERCH029,health,desktop,Roblesside,174.147.136.137,prepaid,0,45.1515885,119.813853,2023-11-05,joshua81@okhdfcbank,5067761065920,alex32@hotmail.com,MUSER5373
TXN00594,USER0193,3483.87,2025-02-27T21:02:38,MERCH013,electronics,tablet,Susantown,192.175.164.49,credit,0,-81.4181165,-163.838000,2024-12-04,patricia06@okaxis,4319279761781,warnerdaisy@turner-chavez.com,MUSER5702
TXN00595,USER0106,4853.67,2025-01-24T22:19:02,MERCH076,clothing,tablet,North Ashleyfurt,204.174.86.253,debit,0,-72.909899,21.165621,2024-08-21,randolphlaura@oksbi,9698384572026,dustin87@gmail.com,MUSER3631
TXN00596,USER0134,2096.07,2025-03-01T03:57:49,MERCH069,restaurant,desktop,Lake Judith,221.52.119.50,prepaid,0,0.659983,-105.401666,2024-07-09,james80@oksbi,5686295912573,jordan04@gmail.com,MUSER5201
TXN00597,USER0122,1497.77,2025-05-06T10:15:32,MERCH051,health,tablet,East Jack,193.99.126.185,debit,0,25.593801,130.047484,2023-03-29,sanchezbrenda@okaxis,9899255394607,moralestrevor@ramsey.com,MUSER4868
